epoch,loss
665,0.004224382653774228
666,0.004211201216094196
667,0.00551446778990794
668,0.005508066635229625
669,0.0057359693018952385
670,0.004119518256629817
671,0.003959372916142456
672,0.003941445698728785
673,0.003885290469042957
674,0.0035587850434239954
675,0.0036059855701751076
676,0.004431170455063693
677,0.003940815615351312
678,0.0038227306577027775
679,0.004283188027329743
680,0.003822117083473131
681,0.0034901966573670506
682,0.004799698188435286
683,0.004899779538391158
684,0.004972697410266846
685,0.00417990714777261
686,0.004181495474767871
687,0.003631179337389767
688,0.00438027290510945
689,0.004597913139150478
690,0.005000835022656247
691,0.0037260196259012446
692,0.003798942852881737
693,0.004179723371635191
694,0.003559244316420518
695,0.0035930949670728296
696,0.003739440071512945
697,0.003906679034116678
698,0.003539753146469593
699,0.0037403433088911697
700,0.0041242937368224375
701,0.004890976575552486
702,0.003934092652343679
703,0.003712929363246076
704,0.0036090545836486854
705,0.003924023927538656
706,0.004137188952881843
707,0.004100403020856902
708,0.004218053712975234
709,0.0056376449356321245
710,0.00402806639613118
711,0.003660743146610912
712,0.0037075825603096746
713,0.0036359083460411057
714,0.003769936753087677
715,0.0035912586172344163
716,0.0039240021505975164
717,0.003976004081778228
718,0.003912437328835949
719,0.004308109244448133
720,0.005236401513684541
721,0.005458324900246225
722,0.004156447452260181
723,0.0037885603378526866
724,0.003832894188235514
725,0.0038341303734341636
726,0.00347901329951128
727,0.003998827523901127
728,0.003900312658515759
729,0.004437686744495295
730,0.004074373500770889
731,0.0038516743225045502
732,0.0033741182123776525
733,0.004191862477455288
734,0.004341059262515046
735,0.0043050698295701295
736,0.004147928993916139
737,0.003915490844519809
738,0.003543598810210824
739,0.0040480659663444385
740,0.003472775570116937
741,0.003528143912262749
742,0.0037207216228125617
743,0.003715515005751513
744,0.004214514934574254
745,0.0043266307329759
746,0.0049815575912361965
747,0.004464731551706791
748,0.0037157077313167974
749,0.004104715451830998
750,0.0037538856850005686
751,0.004164775484241545
752,0.0038658030098304152
753,0.006902650784468278
754,0.00703976332442835
755,0.00442616238433402
756,0.003579479467589408
757,0.0033393486373825
758,0.003522461192915216
759,0.0037744005385320634
760,0.004145790706388652
761,0.0046879160072421655
762,0.004612538483343087
763,0.003692743855935987
764,0.003597252012696117
765,0.0036426716251298785
766,0.005370887243770994
767,0.005806212924653664
768,0.004697455340647139
769,0.0037016374699305743
770,0.0037921072434983216
771,0.003313061984954402
772,0.003488228452624753
773,0.0037843244354007766
774,0.004684455416281708
775,0.004868461066507734
776,0.004005809809314087
777,0.004205554578220472
778,0.003668865087092854
779,0.0035299917799420655
780,0.003556851777830161
781,0.0033677175888442434
782,0.0035285167687106878
783,0.004146843042690307
784,0.003883301164023578
785,0.003992017489508726
786,0.0036662866041297093
787,0.004126294057641644
788,0.004132800924708135
789,0.003889326675562188
790,0.0036970955770811997
791,0.0035330144019098952
792,0.0036312172014731914
793,0.0037188938877079636
794,0.003377371947863139
795,0.004522638744674623
796,0.004441233264515176
797,0.0038541080575669184
798,0.003724675829289481
799,0.0034096234157914296
800,0.0037752585485577583
801,0.003966430784203112
802,0.00361797351797577
803,0.004145481725572608
804,0.0038708150677848607
805,0.0034591855292092077
806,0.0033520683355163783
807,0.0034853694669436663
808,0.0033537298513692804
809,0.003530696310917847
810,0.0035858910414390266
811,0.003081720853515435
812,0.0037120298657100648
813,0.005588587577221915
814,0.0044706244370900095
815,0.003503581254335586
816,0.003361717601364944
817,0.0035313741536810994
818,0.0038995031354716048
819,0.0036722361328429542
820,0.0035834479131153785
821,0.004448054532986134
822,0.003928461890609469
823,0.004649027505365666
824,0.004066763489390723
825,0.0032738247318775393
826,0.0034578494960442185
827,0.003263406761107035
828,0.003202359534043353
829,0.0034821935987565666
830,0.00314868705754634
831,0.00329910952859791
832,0.004390796289953869
833,0.004449599931831472
834,0.0032439762144349515
835,0.0031813867535674945
836,0.003067398713028524
837,0.003242171740566846
838,0.0031842421085457318
839,0.0033027231256710365
840,0.004046752001158893
841,0.003479377628536895
842,0.004181865049758926
843,0.003955187654355541
844,0.004550444282358512
845,0.0038006762915756553
846,0.0033711196010699496
847,0.003175099234795198
848,0.0033610823593335226
849,0.0034236373467138037
850,0.003113055558060296
851,0.003249783047067467
852,0.0032806295712362044
853,0.0033611184771871194
854,0.0034532807912910357
855,0.0032590284317848273
856,0.0036335131153464317
857,0.005016932242142502
858,0.0049606324173510075
859,0.004792045074282214
860,0.004254994695656933
861,0.0034517461535870098
862,0.0029389808769337833
863,0.0033740690705599263
864,0.00452600065182196
865,0.0036017338425153866
866,0.003685839219542686
867,0.0031457951772608794
868,0.0032277529971906915
869,0.0029430471040541306
870,0.002958998673420865
871,0.0036690539855044335
872,0.003486630113911815
873,0.0033987995848292485
874,0.0035741050451179035
875,0.0032066826533991843
876,0.002830723336955998
877,0.0027767560386564583
878,0.003005585851497017
879,0.0035486530396156013
880,0.0032007589034037665
881,0.003905136516550556
882,0.004808570127352141
883,0.003119434077234473
884,0.002929690839664545
885,0.0032294956035912037
886,0.0031162942468654364
887,0.0035307262514834292
888,0.003113851707894355
889,0.0026858011187869124
890,0.00293865106505109
891,0.002859935091692023
892,0.002462229233060498
893,0.002459497693052981
894,0.002335689678147901
895,0.002765262070170138
896,0.002592330376501195
897,0.0025438191441935487
898,0.0023380671918857843
899,0.0024475880491081625
900,0.0026921696116914973
901,0.002616097823192831
902,0.002600409119622782
903,0.0025270910700783134
904,0.003057005669688806
905,0.0024931972875492647
906,0.002935891920060385
907,0.002314072335138917
908,0.0025417023789486848
909,0.002920109160186257
910,0.0022569010106963105
911,0.002714742222451605
912,0.0035994250065414235
913,0.003415605293412227
914,0.0028305864398134872
915,0.003297415853012353
916,0.0037057229201309383
917,0.0042442262201802805
918,0.004016609280370176
919,0.002471035266353283
920,0.0023752298875479028
921,0.0023999450386327226
922,0.002703314195969142
923,0.002472457395924721
924,0.0023393940355163068
925,0.002420339260424953
926,0.004597035032929853
927,0.005027894803788513
928,0.0032784040231490508
929,0.0023663076644879766
930,0.002328778457012959
931,0.0024465871538268402
932,0.0028329934648354538
933,0.0023418105993187055
934,0.0026285787753295153
935,0.0025078553735511377
936,0.0023343899156316184
937,0.002518586377846077
938,0.0026176434257649817
939,0.002361435748753138
940,0.0021754906920250505
941,0.0029253700049594045
942,0.002220311729615787
943,0.0027946280388277955
944,0.003234374766179826
945,0.0025618108702474274
946,0.0023412653172272258
947,0.002152693778043613
948,0.002369424983044155
949,0.0021267577903927304
950,0.002014995137869846
951,0.002344151020224672
952,0.002321841260709334
953,0.0026622105215210468
954,0.002112232781655621
955,0.003015422356838826
956,0.0038850711134728044
957,0.0030603581180912443
958,0.0023361011772067286
959,0.0034533354992163368
960,0.0032939353841356933
961,0.002044015083811246
962,0.0023946986548253335
963,0.0025269179677707143
964,0.0021881419816054404
965,0.0024474262027069926
966,0.0028698450842057355
967,0.003999915512395091
968,0.004995545546989888
969,0.002409724736935459
970,0.002011991397012025
971,0.0022595997143071145
972,0.003282338882854674
973,0.003150404467305634
974,0.0028089630213798955
975,0.0020972277925466187
976,0.002767895653960295
977,0.0022047015590942465
978,0.0020371695500216447
979,0.00227104685473023
980,0.003185091329214629
981,0.0029422428051475435
982,0.002209968733950518
983,0.0020815166499232873
984,0.0022887552331667393
985,0.0026188593365077395
986,0.0023643312670174055
987,0.0044962181855225936
988,0.0037093875362188555
989,0.0025470567125012167
990,0.001982636036700569
991,0.0019951284921262413
992,0.005648631151416339
993,0.003757326405320782
994,0.0036143133183941245
995,0.0024108698999043554
996,0.002018679319007788
997,0.001918137350003235
998,0.0019251917983638123
999,0.002104485683958046
1000,0.0023042329630698077
